"record_id","image_path","original_time","license","source","source_details","source_url","source_name","source_version","original_filename","license_basis","generated_data_indicator","completion_status","required_action","source_dataset_code","source_confidence"
"sha256:e5455cd389eeddfe88dcd37c29892115cd66042f2f950dcafe0ff03f95c420c6","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_5_1.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_5_1.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:f93decbfe89519b595d607e74796492a94aeccf1d17615645b657c9afd06caf9","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_5_3.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_5_3.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:ac94ca025ae382b8d8c10d4597c41736ec61c40608d89672bf05a3fc4656bf94","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_5_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_5_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:a386db458042ece3b503de569c298814b9115d18098bf4d62822d40b2acd5f3b","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_6_3.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_6_3.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:c358ab31d99a714a5ec564b4a07c4994d09adbd2bff73c5cab8fb93bc76bdeaa","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_6_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5285_JPG.rf.654e3425625ee8d7e120f8810a277cdb_6_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:1466ddb1157e9ecf0c5d5fd55f0e0168c0bc6162980b1831a3d2704518eca27b","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_0.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_0.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:1f0f044d7d87f99a18654f9d6eaf60e4920a42203696f3e97ada7d3328c0d307","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_2.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_2.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:a9832560dc3a5b9215da43a04c65a5b261e0d78a7517919c49388e928546f564","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_5.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_5.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:664018c1a87ff8f04b482c8ae10fa7d7a170337c2560e5a44b48c7d2554ed6f7","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_6.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_6.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:aa64699000c100bf6b54060eda02fb4c6c9a8fba4858e13ce7e6e96efa2dcee0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_7.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_0_7.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:52a7cb1ce8fb85e9fca96a26c342c8f211e5cd9d190d21f55ae2e9e81f5e1a8d","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_0.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_0.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:e07fc5469ae4307b944f4db959da19ee67780b290615280b0dd4048c7ea5156f","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_3.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_3.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:eeb16badd1547860005f0e6cdbd3b0ef798cd9d22b470ff9efce7f5507a7b4d2","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:f16331e839c1a23b22c782764354b6649d26ed7957a376f80f4f439a73a3845b","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_5.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_5.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:ef0aa734adfaa427e481a0805ed89c4a3ccad6428f1f5e3c4956d270491777f8","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_6.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_6.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:757ff290023b6e743900838e546e2ede4af744a1dedf8a1cd34f0f659b9af3a3","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_7.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_1_7.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:1aeb8bf62cb0135ec279be677c1c70186d4cbdb99ccd879c4b5e8c786e7a543a","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_0.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_0.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:a639b5dc4853ce9127fe83be69372b93d7c1067b9194b4eac24525a98930eb7c","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_3.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_3.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:93c8da239add1f56844b0689503b30a26f58bf98efc88290c0a37b6484dce985","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:fe6aa3e4da4f0eb3211186bb4b74a89d2e1e5e25ff316e7c0d78e3d3c2f1a954","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_5.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_2_5.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:68a0bb0aa2ef5373ab120e8d4805cb14efaa9e1a609d2cf6630f9976df908d15","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_1.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_1.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:5065b62c8ef62fcf718be4b7368745f2ccc98bfe5641b6f7a77e36031afd8991","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_2.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_2.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:d7c0db45b8a8229efbde26f987cb72a372d654cf3c3f7b585e2f724363a466ad","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_3.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_3.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:9bc508796ef0b8c8b6c1b5c3d9f2203ecdf3d874391227e219fa175afa77e7a3","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:698c6f0d43b10e565218d39ef28bd092dd070fdb2be7bc7f0672be887fb28e90","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_5.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_5.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:d7beeb386dbc48f9b91fa31701dbf8d0986268b7a2257550edde0f2433c04820","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_6.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_6.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:2704e8741d5c1e627432c0342f77751fbf6582b6b720fecf6ac5fda2c9c8cca0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_7.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_3_7.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:3dc23834215c71546b1a60ea4caf3a1b3653f5bfd3eacbc75a88b99a30a51939","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_4_1.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_4_1.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:177e4b3403537b092740fd04e2b089a0d2e6afdc4b1964b4d033cd850e59cfcd","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_4_2.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_4_2.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:060e8b5c6c2aa48be37437a9866d7e842c01f2f1477e51fb01bceb95979aa32d","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_4_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_4_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:f5a113e4d5f30b1a88b7ec68e8487c2f6c609cf6ea5f52516db074bbc93290aa","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_1.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_1.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:9402ab25807a934d859807749fd2c2bddbd7d3228ea4d4ee15123dc295cfe185","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_2.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_2.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:852e51bb1dbd89292849063fdbf68f74ee728c60b0c6b47e6b8cd61f06e10c1f","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_4.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_4.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:8f55a65d97ce632502c421dd9bd9d9af2f35044b55e85ba04ea36414a6dbd091","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_5.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_5.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
"sha256:0b84204416451b4c12e2b0f6decc6d57ec6c80088672c35de2bb029c847b33a3","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_6.jpg","2024-02-28","CC BY-NC-SA 4.0","公开数据集","Kaggle zhengkunli3969/blueberry-detection-dataset; https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","https://www.kaggle.com/datasets/zhengkunli3969/blueberry-detection-dataset","zhengkunli3969/blueberry-detection-dataset","v1.0","data/images/train/DSCF5286_JPG.rf.b391db379fbeb1c425d7214e964f49e8_5_6.jpg","Dataset licensed under CC BY-NC-SA 4.0","0","SOURCE_DETAILS_ENHANCED","来源详情已增强，包含URL、版本、文件名和授权依据","B_KAGGLE_BLUEBERRY_DETECTION","high"
